order_id,weather_condition,temperature,weather_impact
4953,Rainy,8,15
4954,Clear,8,0
4955,Hazy,31,5
4956,Clear,39,0
4957,Clear,23,0
4958,Rainy,44,15
4959,Clear,39,0
4960,Clear,40,0
4961,Clear,14,0
4962,Clear,39,0
4963,Foggy,7,20
4964,Rainy,8,15
4965,Clear,8,0
4966,Foggy,44,20
4967,Clear,36,0
4968,Clear,7,0
4969,Foggy,42,20
4970,Rainy,10,15
4971,Rainy,9,15
4972,Clear,5,0
4973,Rainy,30,15
4974,Hazy,44,5
4975,Rainy,31,15
4976,Clear,6,0
4977,Clear,8,0
4978,Rainy,13,15
4979,Foggy,21,20
4980,Clear,15,0
4981,Hazy,27,5
4982,Rainy,27,15
4983,Rainy,13,15
4984,Clear,36,0
4985,Clear,43,0
4986,Rainy,19,15
4987,Clear,44,0
4988,Rainy,21,15
4989,Rainy,27,15
4990,Clear,9,0
4991,Hazy,19,5
4992,Clear,5,0
4993,Rainy,13,15
4994,Clear,19,0
4995,Foggy,35,20
4996,Clear,42,0
4997,Rainy,38,15
4998,Clear,18,0
4999,Clear,16,0
5000,Foggy,5,20
5001,Hazy,34,5
5002,Clear,7,0
5003,Clear,41,0
5004,Rainy,36,15
5005,Rainy,20,15
5006,Clear,5,0
5007,Clear,21,0
5008,Clear,10,0
5009,Clear,43,0
5010,Rainy,6,15
5011,Clear,29,0
5012,Hazy,30,5
5013,Hazy,30,5
5014,Rainy,38,15
5015,Foggy,37,20
5016,Clear,34,0
5017,Clear,44,0
5018,Foggy,29,20
5019,Clear,22,0
5020,Rainy,42,15
5021,Clear,10,0
5022,Hazy,25,5
5023,Clear,42,0
5024,Rainy,8,15
5025,Clear,16,0
5026,Rainy,29,15
5027,Foggy,22,20
5028,Foggy,32,20
5029,Rainy,19,15
5030,Rainy,42,15
5031,Rainy,17,15
5032,Hazy,36,5
5033,Clear,41,0
5034,Foggy,28,20
5035,Clear,43,0
5036,Foggy,38,20
5037,Rainy,19,15
5038,Rainy,6,15
5039,Clear,13,0
5040,Hazy,20,5
5041,Clear,28,0
5042,Hazy,8,5
5043,Rainy,24,15
5044,Foggy,24,20
5045,Clear,10,0
5046,Rainy,23,15
5047,Clear,40,0
5048,Foggy,33,20
5049,Clear,32,0
5050,Rainy,32,15
5051,Clear,41,0
5052,Clear,6,0
5053,Rainy,19,15
5054,Hazy,23,5
5055,Clear,31,0
5056,Rainy,30,15
5057,Rainy,32,15
5058,Rainy,25,15
5059,Clear,8,0
5060,Rainy,22,15
5061,Clear,20,0
5062,Hazy,38,5
5063,Rainy,30,15
5064,Clear,5,0
5065,Foggy,15,20
5066,Clear,31,0
5067,Foggy,6,20
5068,Foggy,19,20
5069,Hazy,17,5
5070,Clear,8,0
5071,Clear,21,0
5072,Hazy,35,5
5073,Clear,24,0
5074,Foggy,40,20
5075,Clear,43,0
5076,Foggy,36,20
5077,Rainy,43,15
5078,Clear,7,0
5079,Clear,24,0
5080,Rainy,13,15
5081,Clear,8,0
5082,Foggy,24,20
5083,Hazy,43,5
5084,Foggy,37,20
5085,Rainy,34,15
5086,Rainy,18,15
5087,Foggy,8,20
5088,Foggy,37,20
5089,Clear,43,0
5090,Clear,33,0
5091,Foggy,35,20
5092,Clear,17,0
5093,Foggy,10,20
5094,Clear,19,0
5095,Clear,9,0
5096,Rainy,11,15
5097,Clear,35,0
5098,Clear,36,0
5099,Rainy,18,15
5100,Clear,18,0
5101,Clear,37,0
5102,Hazy,9,5
5103,Foggy,36,20
5104,Hazy,10,5
5105,Foggy,28,20
5106,Clear,22,0
5107,Clear,21,0
5108,Foggy,27,20
5109,Clear,38,0
5110,Clear,39,0
5111,Clear,5,0
5112,Hazy,44,5
5113,Hazy,34,5
5114,Rainy,18,15
5115,Foggy,37,20
5116,Foggy,24,20
5117,Clear,37,0
5118,Clear,17,0
5119,Foggy,42,20
5120,Clear,19,0
5121,Foggy,12,20
5122,Clear,36,0
5123,Foggy,14,20
5124,Rainy,11,15
5125,Rainy,42,15
5126,Clear,37,0
5127,Clear,22,0
5128,Clear,26,0
5129,Clear,24,0
5130,Rainy,10,15
5131,Foggy,16,20
5132,Clear,27,0
5133,Rainy,27,15
5134,Clear,8,0
5135,Clear,21,0
5136,Clear,18,0
5137,Clear,20,0
5138,Clear,11,0
5139,Clear,12,0
5140,Rainy,14,15
5141,Clear,40,0
5142,Clear,14,0
5143,Rainy,36,15
5144,Rainy,28,15
5145,Clear,10,0
5146,Foggy,42,20
5147,Clear,19,0
5148,Foggy,25,20
5149,Clear,10,0
5150,Hazy,22,5
5151,Hazy,13,5
5152,Foggy,18,20
5153,Clear,7,0
5154,Rainy,17,15
5155,Clear,35,0
5156,Foggy,27,20
5157,Rainy,41,15
5158,Clear,18,0
5159,Clear,6,0
5160,Clear,16,0
5161,Clear,35,0
5162,Clear,37,0
5163,Clear,21,0
5164,Rainy,33,15
5165,Rainy,26,15
5166,Rainy,28,15
5167,Clear,41,0
5168,Clear,18,0
5169,Clear,7,0
5170,Rainy,36,15
5171,Foggy,26,20
5172,Clear,17,0
5173,Clear,35,0
5174,Clear,41,0
5175,Clear,29,0
5176,Clear,32,0
5177,Clear,25,0
5178,Clear,23,0
5179,Clear,20,0
5180,Foggy,35,20
5181,Clear,14,0
5182,Clear,22,0
5183,Hazy,29,5
5184,Rainy,13,15
5185,Clear,25,0
5186,Clear,13,0
5187,Clear,44,0
5188,Foggy,23,20
5189,Clear,20,0
5190,Clear,44,0
5191,Clear,33,0
5192,Clear,18,0
5193,Clear,29,0
5194,Clear,26,0
5195,Clear,14,0
5196,Clear,12,0
5197,Rainy,24,15
5198,Clear,24,0
5199,Clear,41,0
5200,Rainy,28,15
5201,Hazy,12,5
5202,Rainy,41,15
5203,Rainy,6,15
5204,Rainy,23,15
5205,Hazy,5,5
5206,Foggy,11,20
5207,Clear,36,0
5208,Hazy,25,5
5209,Hazy,19,5
5210,Foggy,11,20
5211,Clear,43,0
5212,Rainy,17,15
5213,Clear,15,0
5214,Foggy,36,20
5215,Rainy,32,15
5216,Rainy,34,15
5217,Clear,28,0
5218,Foggy,16,20
5219,Rainy,9,15
5220,Clear,16,0
5221,Foggy,30,20
5222,Rainy,14,15
5223,Clear,27,0
5224,Clear,34,0
5225,Foggy,27,20
5226,Rainy,25,15
5227,Clear,19,0
5228,Rainy,25,15
5229,Rainy,21,15
5230,Clear,32,0
5231,Clear,34,0
5232,Rainy,14,15
5233,Rainy,30,15
5234,Clear,40,0
5235,Clear,32,0
5236,Foggy,27,20
5237,Foggy,25,20
5238,Rainy,29,15
5239,Foggy,8,20
5240,Foggy,9,20
5241,Hazy,31,5
5242,Clear,31,0
5243,Clear,43,0
5244,Rainy,11,15
5245,Clear,31,0
5246,Clear,44,0
5247,Clear,31,0
5248,Hazy,32,5
5249,Clear,22,0
5250,Clear,14,0
5251,Clear,44,0
5252,Rainy,24,15
5253,Hazy,29,5
5254,Clear,16,0
5255,Clear,41,0
5256,Clear,34,0
5257,Foggy,6,20
5258,Clear,12,0
5259,Hazy,8,5
5260,Rainy,36,15
5261,Clear,18,0
5262,Rainy,37,15
5263,Rainy,12,15
5264,Foggy,37,20
5265,Clear,31,0
5266,Rainy,30,15
5267,Rainy,27,15
5268,Rainy,15,15
5269,Foggy,6,20
5270,Rainy,23,15
5271,Foggy,23,20
5272,Foggy,33,20
5273,Clear,36,0
5274,Foggy,29,20
5275,Clear,26,0
5276,Clear,23,0
5277,Clear,43,0
5278,Clear,28,0
5279,Rainy,6,15
5280,Foggy,24,20
5281,Foggy,33,20
5282,Clear,39,0
5283,Clear,5,0
5284,Clear,40,0
5285,Clear,5,0
5286,Rainy,6,15
5287,Rainy,10,15
5288,Clear,9,0
5289,Rainy,38,15
5290,Clear,36,0
5291,Clear,43,0
5292,Clear,15,0
5293,Foggy,5,20
5294,Clear,14,0
5295,Foggy,32,20
5296,Clear,17,0
5297,Rainy,27,15
5298,Clear,8,0
5299,Clear,6,0
5300,Rainy,28,15
5301,Rainy,15,15
5302,Clear,17,0
5303,Hazy,39,5
5304,Rainy,5,15
5305,Rainy,15,15
5306,Rainy,35,15
5307,Rainy,24,15
5308,Foggy,8,20
5309,Clear,5,0
5310,Rainy,26,15
5311,Hazy,43,5
5312,Clear,33,0
5313,Clear,25,0
5314,Rainy,10,15
5315,Rainy,28,15
5316,Rainy,27,15
5317,Clear,22,0
5318,Rainy,8,15
5319,Clear,9,0
5320,Hazy,25,5
5321,Clear,37,0
5322,Rainy,27,15
5323,Clear,28,0
5324,Rainy,18,15
5325,Rainy,20,15
5326,Hazy,19,5
5327,Foggy,6,20
5328,Clear,21,0
5329,Rainy,14,15
5330,Rainy,8,15
5331,Rainy,6,15
5332,Foggy,9,20
5333,Clear,31,0
5334,Clear,37,0
5335,Rainy,15,15
5336,Clear,30,0
5337,Clear,30,0
5338,Clear,14,0
5339,Rainy,7,15
5340,Clear,39,0
5341,Foggy,25,20
5342,Clear,35,0
5343,Rainy,5,15
5344,Clear,38,0
5345,Clear,40,0
5346,Rainy,39,15
5347,Clear,17,0
5348,Clear,6,0
5349,Hazy,30,5
5350,Rainy,37,15
5351,Clear,40,0
5352,Clear,36,0
5353,Clear,18,0
5354,Clear,27,0
5355,Foggy,26,20
5356,Clear,44,0
5357,Clear,15,0
5358,Hazy,24,5
5359,Clear,33,0
5360,Hazy,7,5
5361,Foggy,35,20
5362,Rainy,21,15
5363,Clear,18,0
5364,Clear,14,0
5365,Clear,38,0
5366,Clear,35,0
5367,Foggy,41,20
5368,Rainy,15,15
5369,Rainy,23,15
5370,Clear,44,0
5371,Hazy,35,5
5372,Clear,16,0
5373,Foggy,44,20
5374,Clear,30,0
5375,Clear,11,0
5376,Hazy,36,5
5377,Foggy,14,20
5378,Hazy,8,5
5379,Clear,9,0
5380,Rainy,19,15
5381,Clear,44,0
5382,Clear,41,0
5383,Clear,33,0
5384,Rainy,34,15
5385,Hazy,18,5
5386,Foggy,27,20
5387,Rainy,6,15
5388,Clear,43,0
5389,Clear,5,0
5390,Clear,7,0
5391,Hazy,22,5
5392,Clear,14,0
5393,Clear,33,0
5394,Clear,19,0
5395,Clear,7,0
5396,Clear,42,0
5397,Rainy,14,15
5398,Rainy,12,15
5399,Hazy,7,5
5400,Rainy,32,15
5401,Clear,21,0
5402,Rainy,9,15
5403,Clear,16,0
5404,Clear,25,0
5405,Clear,30,0
5406,Clear,35,0
5407,Rainy,30,15
5408,Rainy,28,15
5409,Clear,8,0
5410,Rainy,7,15
5411,Clear,15,0
5412,Clear,14,0
5413,Foggy,36,20
5414,Clear,44,0
5415,Clear,16,0
5416,Hazy,31,5
5417,Hazy,35,5
5418,Clear,12,0
5419,Clear,8,0
5420,Hazy,11,5
5421,Rainy,26,15
5422,Hazy,27,5
5423,Rainy,5,15
5424,Clear,35,0
5425,Clear,31,0
5426,Clear,16,0
5427,Rainy,5,15
5428,Clear,12,0
5429,Clear,29,0
5430,Clear,34,0
5431,Hazy,39,5
5432,Rainy,9,15
5433,Clear,5,0
5434,Clear,44,0
5435,Clear,38,0
5436,Clear,26,0
5437,Hazy,15,5
5438,Clear,15,0
5439,Rainy,17,15
5440,Foggy,43,20
5441,Clear,18,0
5442,Clear,12,0
5443,Clear,11,0
5444,Clear,11,0
5445,Hazy,26,5
5446,Rainy,29,15
5447,Rainy,27,15
5448,Rainy,33,15
5449,Clear,36,0
5450,Rainy,25,15
5451,Clear,8,0
5452,Rainy,22,15
5453,Clear,18,0
5454,Hazy,26,5
5455,Clear,35,0
5456,Clear,10,0
5457,Hazy,39,5
5458,Rainy,31,15
5459,Clear,31,0
5460,Rainy,29,15
5461,Rainy,22,15
5462,Rainy,20,15
5463,Clear,44,0
5464,Rainy,32,15
5465,Hazy,7,5
5466,Rainy,21,15
5467,Rainy,35,15
5468,Clear,26,0
5469,Rainy,25,15
5470,Clear,5,0
5471,Clear,35,0
5472,Rainy,24,15
5473,Rainy,28,15
5474,Rainy,10,15
5475,Clear,33,0
5476,Clear,28,0
5477,Rainy,21,15
5478,Clear,12,0
5479,Clear,15,0
5480,Hazy,31,5
5481,Rainy,41,15
5482,Clear,13,0
5483,Rainy,23,15
5484,Clear,7,0
5485,Foggy,16,20
5486,Rainy,28,15
5487,Rainy,30,15
5488,Clear,38,0
5489,Clear,29,0
5490,Foggy,36,20
5491,Foggy,19,20
5492,Clear,20,0
5493,Rainy,12,15
5494,Foggy,37,20
5495,Rainy,31,15
5496,Foggy,16,20
5497,Rainy,16,15
5498,Clear,30,0
5499,Clear,20,0
5500,Clear,17,0
5501,Hazy,31,5
5502,Foggy,18,20
5503,Foggy,20,20
5504,Foggy,16,20
5505,Rainy,9,15
5506,Clear,16,0
5507,Rainy,32,15
5508,Clear,14,0
5509,Clear,33,0
5510,Hazy,33,5
5511,Clear,15,0
5512,Rainy,17,15
5513,Clear,30,0
5514,Rainy,12,15
5515,Clear,42,0
5516,Clear,6,0
5517,Foggy,9,20
5518,Foggy,24,20
5519,Hazy,27,5
5520,Hazy,15,5
5521,Rainy,33,15
5522,Clear,10,0
5523,Clear,26,0
5524,Rainy,41,15
5525,Clear,10,0
5526,Clear,38,0
5527,Rainy,17,15
5528,Clear,30,0
5529,Rainy,6,15
5530,Clear,7,0
5531,Foggy,11,20
5532,Rainy,6,15
5533,Foggy,25,20
5534,Foggy,37,20
5535,Foggy,17,20
5536,Clear,9,0
5537,Hazy,30,5
5538,Clear,38,0
5539,Clear,36,0
5540,Rainy,43,15
5541,Clear,14,0
5542,Rainy,29,15
5543,Hazy,16,5
5544,Foggy,29,20
5545,Foggy,22,20
5546,Clear,42,0
5547,Clear,25,0
5548,Hazy,26,5
5549,Clear,31,0
5550,Foggy,24,20
5551,Clear,17,0
5552,Clear,42,0
5553,Clear,26,0
5554,Foggy,32,20
5555,Rainy,5,15
5556,Hazy,38,5
5557,Clear,20,0
5558,Clear,23,0
5559,Clear,24,0
5560,Foggy,14,20
5561,Clear,30,0
5562,Clear,31,0
5563,Clear,29,0
5564,Foggy,34,20
5565,Hazy,23,5
5566,Foggy,6,20
5567,Clear,27,0
5568,Rainy,35,15
5569,Foggy,25,20
5570,Rainy,22,15
5571,Rainy,37,15
5572,Rainy,15,15
5573,Rainy,31,15
5574,Clear,23,0
5575,Clear,19,0
5576,Foggy,29,20
5577,Rainy,24,15
5578,Hazy,23,5
5579,Rainy,17,15
5580,Clear,39,0
5581,Rainy,35,15
5582,Hazy,43,5
5583,Clear,38,0
5584,Rainy,40,15
5585,Clear,41,0
5586,Clear,23,0
5587,Clear,14,0
5588,Clear,30,0
5589,Clear,10,0
5590,Hazy,26,5
5591,Hazy,21,5
5592,Clear,44,0
5593,Clear,25,0
5594,Clear,41,0
5595,Clear,14,0
5596,Clear,10,0
5597,Rainy,19,15
5598,Clear,17,0
5599,Rainy,25,15
5600,Hazy,11,5
5601,Clear,41,0
5602,Foggy,37,20
5603,Rainy,40,15
5604,Hazy,5,5
5605,Rainy,20,15
5606,Rainy,27,15
5607,Rainy,14,15
5608,Clear,44,0
5609,Rainy,33,15
5610,Rainy,44,15
5611,Clear,19,0
5612,Clear,20,0
5613,Clear,23,0
5614,Rainy,27,15
5615,Hazy,31,5
5616,Rainy,21,15
5617,Rainy,33,15
5618,Rainy,36,15
5619,Hazy,41,5
5620,Rainy,20,15
5621,Hazy,5,5
5622,Foggy,18,20
5623,Rainy,26,15
5624,Clear,23,0
5625,Foggy,33,20
5626,Hazy,11,5
5627,Clear,10,0
5628,Rainy,24,15
5629,Clear,5,0
5630,Rainy,36,15
5631,Rainy,29,15
5632,Clear,20,0
5633,Rainy,22,15
5634,Clear,15,0
5635,Clear,15,0
5636,Clear,8,0
5637,Foggy,27,20
5638,Rainy,29,15
5639,Clear,42,0
5640,Rainy,24,15
5641,Foggy,11,20
5642,Foggy,6,20
5643,Rainy,30,15
5644,Clear,35,0
5645,Clear,35,0
5646,Clear,43,0
5647,Clear,16,0
5648,Clear,10,0
5649,Foggy,29,20
5650,Foggy,38,20
5651,Hazy,30,5
5652,Clear,12,0
5653,Hazy,44,5
5654,Rainy,33,15
5655,Clear,10,0
5656,Clear,25,0
5657,Hazy,13,5
5658,Foggy,42,20
5659,Clear,7,0
5660,Rainy,34,15
5661,Rainy,31,15
5662,Clear,18,0
5663,Clear,33,0
5664,Hazy,6,5
5665,Foggy,44,20
5666,Clear,40,0
5667,Foggy,24,20
5668,Clear,17,0
5669,Hazy,34,5
5670,Rainy,21,15
5671,Hazy,30,5
5672,Foggy,12,20
5673,Clear,34,0
5674,Clear,43,0
5675,Clear,38,0
5676,Hazy,10,5
5677,Foggy,14,20
5678,Clear,25,0
5679,Rainy,42,15
5680,Rainy,14,15
5681,Foggy,23,20
5682,Rainy,31,15
5683,Rainy,19,15
5684,Hazy,32,5
5685,Clear,31,0
5686,Clear,28,0
5687,Rainy,6,15
5688,Rainy,7,15
5689,Foggy,8,20
5690,Clear,34,0
5691,Clear,9,0
5692,Clear,26,0
5693,Clear,28,0
5694,Foggy,33,20
5695,Clear,14,0
5696,Rainy,42,15
5697,Rainy,21,15
5698,Clear,23,0
5699,Clear,35,0
5700,Rainy,16,15
5701,Clear,11,0
5702,Hazy,33,5
5703,Foggy,31,20
5704,Clear,43,0
5705,Rainy,22,15
5706,Clear,35,0
5707,Clear,37,0
5708,Clear,31,0
5709,Clear,27,0
5710,Foggy,22,20
5711,Clear,44,0
5712,Foggy,5,20
5713,Clear,19,0
5714,Rainy,27,15
5715,Clear,21,0
5716,Clear,22,0
5717,Clear,11,0
5718,Foggy,10,20
5719,Foggy,22,20
5720,Clear,20,0
5721,Rainy,22,15
5722,Clear,24,0
5723,Clear,16,0
5724,Clear,12,0
5725,Hazy,23,5
5726,Rainy,27,15
5727,Clear,7,0
5728,Rainy,31,15
5729,Clear,18,0
5730,Clear,11,0
5731,Foggy,39,20
5732,Clear,14,0
5733,Clear,44,0
5734,Clear,20,0
5735,Rainy,34,15
5736,Rainy,32,15
5737,Rainy,7,15
5738,Rainy,20,15
5739,Rainy,22,15
5740,Rainy,38,15
5741,Clear,17,0
5742,Rainy,23,15
5743,Clear,40,0
5744,Clear,22,0
5745,Hazy,44,5
5746,Hazy,44,5
5747,Clear,21,0
5748,Clear,14,0
5749,Clear,27,0
5750,Clear,28,0
5751,Rainy,28,15
5752,Clear,6,0
5753,Hazy,44,5
5754,Clear,31,0
5755,Hazy,31,5
5756,Clear,5,0
5757,Rainy,34,15
5758,Rainy,15,15
5759,Rainy,23,15
5760,Rainy,19,15
5761,Clear,41,0
5762,Rainy,32,15
5763,Clear,43,0
5764,Rainy,42,15
5765,Foggy,38,20
5766,Clear,41,0
5767,Clear,9,0
5768,Rainy,23,15
5769,Rainy,28,15
5770,Foggy,11,20
5771,Clear,25,0
5772,Clear,15,0
5773,Foggy,20,20
5774,Clear,43,0
5775,Rainy,22,15
5776,Clear,8,0
5777,Clear,36,0
5778,Rainy,30,15
5779,Rainy,37,15
5780,Foggy,20,20
5781,Clear,33,0
5782,Clear,32,0
5783,Rainy,26,15
5784,Hazy,10,5
5785,Hazy,36,5
5786,Clear,24,0
5787,Clear,5,0
5788,Foggy,39,20
5789,Clear,11,0
5790,Rainy,7,15
5791,Clear,8,0
5792,Clear,20,0
5793,Clear,15,0
5794,Clear,22,0
5795,Foggy,6,20
5796,Clear,26,0
5797,Clear,30,0
5798,Hazy,18,5
5799,Clear,42,0
5800,Hazy,37,5
5801,Rainy,24,15
5802,Foggy,24,20
5803,Rainy,25,15
5804,Rainy,43,15
5805,Hazy,31,5
5806,Rainy,27,15
5807,Clear,21,0
5808,Clear,7,0
5809,Clear,37,0
5810,Rainy,17,15
5811,Rainy,27,15
5812,Rainy,11,15
5813,Clear,10,0
5814,Clear,34,0
5815,Hazy,36,5
5816,Foggy,32,20
5817,Clear,40,0
5818,Hazy,40,5
5819,Clear,18,0
5820,Clear,30,0
5821,Rainy,43,15
5822,Rainy,22,15
5823,Rainy,25,15
5824,Clear,12,0
5825,Clear,35,0
5826,Foggy,18,20
5827,Rainy,34,15
5828,Clear,31,0
5829,Clear,27,0
5830,Clear,31,0
5831,Foggy,17,20
5832,Clear,23,0
5833,Clear,9,0
5834,Rainy,13,15
5835,Rainy,26,15
5836,Rainy,42,15
5837,Foggy,17,20
5838,Rainy,5,15
5839,Clear,15,0
5840,Clear,20,0
5841,Clear,8,0
5842,Rainy,7,15
5843,Clear,7,0
5844,Hazy,17,5
5845,Clear,34,0
5846,Clear,11,0
5847,Clear,35,0
5848,Clear,22,0
5849,Hazy,35,5
5850,Rainy,20,15
5851,Rainy,8,15
5852,Hazy,14,5
5853,Rainy,33,15
5854,Foggy,9,20
5855,Clear,26,0
5856,Clear,13,0
5857,Hazy,7,5
5858,Clear,27,0
5859,Rainy,39,15
5860,Clear,6,0
5861,Hazy,12,5
5862,Foggy,16,20
5863,Foggy,14,20
5864,Foggy,32,20
5865,Clear,12,0
5866,Hazy,40,5
5867,Rainy,27,15
5868,Clear,17,0
5869,Foggy,42,20
5870,Clear,21,0
5871,Clear,24,0
5872,Rainy,11,15
5873,Foggy,14,20
5874,Foggy,9,20
5875,Rainy,26,15
5876,Clear,30,0
5877,Clear,18,0
5878,Clear,9,0
5879,Rainy,17,15
5880,Clear,36,0
5881,Foggy,35,20
5882,Rainy,12,15
5883,Clear,10,0
5884,Rainy,34,15
5885,Clear,23,0
5886,Foggy,31,20
5887,Clear,41,0
5888,Clear,41,0
5889,Clear,35,0
5890,Rainy,36,15
5891,Clear,15,0
5892,Clear,17,0
5893,Foggy,19,20
5894,Foggy,25,20
5895,Clear,32,0
5896,Clear,16,0
5897,Clear,10,0
5898,Clear,35,0
5899,Rainy,22,15
5900,Rainy,39,15
5901,Clear,20,0
5902,Foggy,23,20
5903,Rainy,44,15
5904,Clear,15,0
5905,Clear,6,0
5906,Clear,41,0
5907,Clear,29,0
5908,Foggy,14,20
5909,Hazy,19,5
5910,Clear,18,0
5911,Clear,20,0
5912,Clear,41,0
5913,Rainy,39,15
5914,Rainy,39,15
5915,Foggy,30,20
5916,Clear,11,0
5917,Foggy,36,20
5918,Clear,19,0
5919,Clear,10,0
5920,Foggy,17,20
5921,Rainy,32,15
5922,Clear,38,0
5923,Clear,24,0
5924,Clear,22,0
5925,Foggy,26,20
5926,Foggy,19,20
5927,Clear,44,0
5928,Hazy,6,5
5929,Clear,37,0
5930,Rainy,23,15
5931,Clear,13,0
5932,Foggy,31,20
5933,Rainy,31,15
5934,Clear,33,0
5935,Clear,15,0
5936,Clear,6,0
5937,Rainy,28,15
5938,Clear,25,0
5939,Rainy,23,15
5940,Clear,8,0
5941,Hazy,38,5
5942,Foggy,28,20
5943,Clear,32,0
5944,Clear,34,0
5945,Clear,17,0
5946,Clear,35,0
5947,Clear,41,0
5948,Rainy,10,15
5949,Clear,9,0
5950,Rainy,22,15
5951,Hazy,24,5
5952,Hazy,39,5
5953,Clear,12,0
5954,Hazy,8,5
5955,Rainy,21,15
5956,Rainy,13,15
5957,Clear,18,0
5958,Clear,32,0
5959,Foggy,10,20
5960,Rainy,37,15
5961,Clear,42,0
5962,Clear,44,0
5963,Clear,18,0
5964,Foggy,38,20
5965,Clear,35,0
5966,Foggy,18,20
5967,Rainy,37,15
5968,Clear,18,0
5969,Clear,21,0
5970,Clear,41,0
5971,Foggy,38,20
5972,Foggy,5,20
5973,Rainy,31,15
5974,Rainy,30,15
5975,Clear,33,0
5976,Rainy,36,15
5977,Clear,15,0
5978,Rainy,37,15
5979,Foggy,5,20
5980,Rainy,11,15
5981,Rainy,27,15
5982,Rainy,40,15
5983,Clear,28,0
5984,Clear,33,0
5985,Clear,36,0
5986,Clear,34,0
5987,Foggy,19,20
5988,Clear,20,0
5989,Clear,41,0
5990,Clear,40,0
5991,Clear,20,0
5992,Rainy,27,15
5993,Clear,9,0
5994,Clear,10,0
5995,Clear,42,0
5996,Hazy,34,5
5997,Clear,43,0
5998,Clear,22,0
5999,Rainy,12,15
6000,Rainy,27,15
6001,Clear,11,0
6002,Rainy,8,15
6003,Clear,12,0
6004,Rainy,28,15
6005,Clear,7,0
6006,Foggy,20,20
6007,Clear,39,0
6008,Clear,19,0
6009,Clear,41,0
6010,Clear,18,0
6011,Rainy,12,15
6012,Foggy,28,20
6013,Rainy,9,15
6014,Clear,6,0
6015,Rainy,29,15
6016,Rainy,38,15
6017,Rainy,25,15
6018,Clear,12,0
6019,Foggy,7,20
6020,Clear,37,0
6021,Clear,26,0
6022,Foggy,7,20
6023,Rainy,7,15
6024,Clear,44,0
6025,Rainy,18,15
6026,Clear,23,0
6027,Clear,29,0
6028,Clear,44,0
6029,Clear,12,0
6030,Clear,16,0
6031,Foggy,11,20
6032,Rainy,35,15
6033,Hazy,29,5
6034,Clear,9,0
6035,Foggy,37,20
6036,Clear,37,0
6037,Clear,17,0
6038,Clear,36,0
6039,Hazy,23,5
6040,Clear,24,0
6041,Clear,26,0
6042,Hazy,26,5
6043,Clear,11,0
6044,Hazy,25,5
6045,Clear,29,0
6046,Rainy,43,15
6047,Rainy,27,15
6048,Rainy,39,15
6049,Clear,36,0
6050,Clear,20,0
6051,Foggy,8,20
6052,Clear,10,0
6053,Foggy,13,20
6054,Foggy,11,20
6055,Clear,28,0
6056,Clear,37,0
6057,Rainy,43,15
6058,Hazy,33,5
6059,Clear,18,0
6060,Clear,16,0
6061,Clear,20,0
6062,Clear,41,0
6063,Clear,21,0
6064,Hazy,9,5
6065,Hazy,23,5
6066,Rainy,27,15
6067,Clear,40,0
6068,Clear,32,0
6069,Rainy,41,15
6070,Clear,25,0
6071,Clear,13,0
6072,Hazy,12,5
6073,Rainy,17,15
6074,Foggy,32,20
6075,Clear,28,0
6076,Clear,14,0
6077,Clear,21,0
6078,Foggy,25,20
6079,Rainy,11,15
6080,Clear,23,0
6081,Clear,18,0
6082,Clear,39,0
6083,Hazy,20,5
6084,Foggy,29,20
6085,Rainy,28,15
6086,Foggy,28,20
6087,Rainy,27,15
6088,Rainy,24,15
6089,Clear,44,0
6090,Clear,41,0
6091,Clear,16,0
6092,Foggy,25,20
6093,Hazy,6,5
6094,Clear,9,0
6095,Clear,39,0
6096,Rainy,17,15
6097,Clear,39,0
6098,Rainy,28,15
6099,Clear,29,0
6100,Clear,8,0
6101,Rainy,20,15
6102,Foggy,19,20
6103,Hazy,17,5
6104,Clear,18,0
6105,Clear,13,0
6106,Clear,31,0
6107,Clear,25,0
6108,Clear,13,0
6109,Foggy,41,20
6110,Clear,40,0
6111,Rainy,26,15
6112,Foggy,43,20
6113,Hazy,32,5
6114,Rainy,11,15
6115,Foggy,27,20
6116,Clear,10,0
6117,Hazy,27,5
6118,Clear,33,0
6119,Rainy,44,15
6120,Clear,17,0
6121,Clear,22,0
6122,Clear,39,0
6123,Clear,12,0
6124,Clear,14,0
6125,Rainy,11,15
6126,Clear,41,0
6127,Rainy,38,15
6128,Rainy,32,15
6129,Rainy,8,15
6130,Clear,14,0
6131,Foggy,28,20
6132,Rainy,30,15
6133,Clear,37,0
6134,Clear,7,0
6135,Clear,26,0
6136,Rainy,37,15
6137,Clear,32,0
6138,Clear,18,0
6139,Clear,13,0
6140,Clear,41,0
6141,Clear,41,0
6142,Clear,10,0
6143,Rainy,39,15
6144,Clear,30,0
6145,Clear,34,0
6146,Rainy,12,15
6147,Rainy,25,15
6148,Clear,32,0
6149,Hazy,41,5
6150,Clear,21,0
6151,Clear,28,0
6152,Hazy,30,5
6153,Clear,24,0
6154,Clear,15,0
6155,Rainy,29,15
6156,Rainy,25,15
6157,Clear,10,0
6158,Rainy,13,15
6159,Rainy,19,15
6160,Clear,34,0
6161,Clear,5,0
6162,Clear,17,0
6163,Clear,10,0
6164,Clear,19,0
6165,Clear,26,0
6166,Clear,24,0
