order_id,customer_lat,customer_lon,distance,order_weight,traffic_delay,temperature,weather_impact,time_of_day_Afternoon,time_of_day_Evening,time_of_day_Morning,traffic_condition_High,traffic_condition_Low,traffic_condition_Medium,weather_condition_Clear,weather_condition_Foggy,weather_condition_Hazy,weather_condition_Rainy
299,28.516251,77.283313,6.15,7.89,5,30,15,True,False,False,False,True,False,False,False,False,True
300,28.615018,77.159568,3.39,5.54,10,10,15,False,False,True,False,False,True,False,False,False,True
301,28.577689,77.170921,3.02,4.1,5,43,20,True,False,False,False,True,False,False,True,False,False
302,28.537744,77.069889,7.33,7.63,5,8,5,True,False,False,False,True,False,False,False,True,False
303,28.609783,77.181474,6.15,3.55,30,23,15,False,True,False,True,False,False,False,False,False,True
304,28.529111,77.29221,5.85,4.34,5,44,20,False,False,True,False,True,False,False,True,False,False
305,28.676087,77.066462,4.31,7.94,5,37,0,True,False,False,False,True,False,True,False,False,False
306,28.603254,77.098124,8.53,8.72,5,14,0,True,False,False,False,True,False,True,False,False,False
307,28.642911,77.268558,5.5,3.21,10,24,0,True,False,False,False,False,True,True,False,False,False
308,28.574534,77.295531,5.27,9.96,5,40,15,True,False,False,False,True,False,False,False,False,True
309,28.664242,77.052518,3.19,1.77,5,5,20,True,False,False,False,True,False,False,True,False,False
310,28.690927,77.077745,4.38,1.54,10,9,5,True,False,False,False,False,True,False,False,True,False
311,28.548213,77.198399,4.81,6.56,20,29,0,False,True,False,False,False,True,True,False,False,False
312,28.647841,77.251743,8.32,8.62,5,12,0,True,False,False,False,True,False,True,False,False,False
313,28.593808,77.094921,2.54,1.25,20,39,15,False,True,False,False,False,True,False,False,False,True
314,28.551194,77.168153,7.38,7.54,10,6,15,False,True,False,False,True,False,False,False,False,True
315,28.65174,77.21584,4.46,2.98,5,17,0,True,False,False,False,True,False,True,False,False,False
316,28.644857,77.120822,4.91,9.56,15,36,15,False,False,True,True,False,False,False,False,False,True
317,28.586065,77.083679,1.0,8.28,15,24,0,False,False,True,True,False,False,True,False,False,False
318,28.620111,77.138114,2.83,8.23,5,42,0,True,False,False,False,True,False,True,False,False,False
319,28.574167,77.27367,3.55,8.15,30,9,20,False,True,False,True,False,False,False,True,False,False
320,28.621556,77.16919,5.92,5.96,5,16,20,False,False,True,False,True,False,False,True,False,False
321,28.702904,77.173968,4.65,6.24,30,31,0,False,True,False,True,False,False,True,False,False,False
322,28.595656,77.032433,3.76,3.91,30,31,0,False,True,False,True,False,False,True,False,False,False
323,28.645027,77.184075,4.83,4.74,5,44,0,False,False,True,False,True,False,True,False,False,False
324,28.64287,77.231083,7.92,4.63,20,32,15,False,True,False,False,False,True,False,False,False,True
325,28.632855,77.028689,5.17,9.07,10,21,0,True,False,False,False,False,True,True,False,False,False
326,28.580577,77.239624,5.88,3.95,10,32,5,True,False,False,False,False,True,False,False,True,False
327,28.559898,77.265152,4.04,7.45,10,14,0,False,False,True,False,False,True,True,False,False,False
328,28.560688,77.079801,5.59,4.78,5,23,20,False,False,True,False,True,False,False,True,False,False
329,28.579279,77.116046,3.21,5.36,20,28,20,False,True,False,False,False,True,False,True,False,False
330,28.521519,77.125477,6.79,5.26,5,42,15,False,False,True,False,True,False,False,False,False,True
331,28.694118,77.094294,1.0,9.0,20,26,0,False,True,False,False,False,True,True,False,False,False
332,28.658817,77.144226,4.55,0.79,5,40,20,True,False,False,False,True,False,False,True,False,False
333,28.687121,77.028252,5.45,9.09,30,19,0,False,True,False,True,False,False,True,False,False,False
334,28.672208,77.206482,3.37,2.31,10,37,0,True,False,False,False,False,True,True,False,False,False
335,28.643157,77.260782,8.58,1.43,10,25,5,False,False,True,False,False,True,False,False,True,False
336,28.627552,77.109873,2.78,8.08,10,10,0,True,False,False,False,False,True,True,False,False,False
337,28.587306,77.22802,4.23,7.42,5,30,0,False,False,True,False,True,False,True,False,False,False
338,28.531613,77.293274,8.56,3.54,5,15,20,False,False,True,False,True,False,False,True,False,False
339,28.592596,77.093417,5.69,7.43,5,34,20,False,False,True,False,True,False,False,True,False,False
340,28.547343,77.27031,6.64,0.55,15,30,5,False,False,True,True,False,False,False,False,True,False
341,28.64573,77.258521,5.84,2.47,30,19,15,False,True,False,True,False,False,False,False,False,True
342,28.680842,77.124609,3.51,5.27,30,36,0,False,True,False,True,False,False,True,False,False,False
343,28.600115,77.291532,7.17,2.73,30,38,15,False,True,False,True,False,False,False,False,False,True
344,28.672981,77.270466,7.56,1.48,10,17,15,False,False,True,False,False,True,False,False,False,True
345,28.519142,77.09968,6.18,6.31,20,19,0,False,True,False,False,False,True,True,False,False,False
346,28.634554,77.19077,4.41,0.72,15,19,0,False,False,True,True,False,False,True,False,False,False
347,28.689108,77.15812,6.23,1.71,10,28,0,False,False,True,False,False,True,True,False,False,False
348,28.55267,77.152686,6.14,4.52,10,32,20,False,True,False,False,True,False,False,True,False,False
349,28.570335,77.128773,4.63,1.94,10,16,0,True,False,False,False,False,True,True,False,False,False
350,28.65207,77.213717,2.86,4.8,10,30,5,False,False,True,False,False,True,False,False,True,False
351,28.532433,77.050837,1.58,8.7,5,36,0,True,False,False,False,True,False,True,False,False,False
352,28.693643,77.086005,2.95,7.97,5,11,0,True,False,False,False,True,False,True,False,False,False
353,28.631019,77.081941,2.56,7.44,10,13,15,False,True,False,False,True,False,False,False,False,True
354,28.518803,77.265556,5.22,4.61,10,38,0,True,False,False,False,False,True,True,False,False,False
355,28.563189,77.20467,2.63,1.58,5,18,15,True,False,False,False,True,False,False,False,False,True
356,28.539582,77.261232,4.14,6.13,5,44,0,True,False,False,False,True,False,True,False,False,False
357,28.684285,77.066817,2.6,9.3,30,23,0,False,True,False,True,False,False,True,False,False,False
358,28.62913,77.084366,4.7,9.36,5,31,0,False,False,True,False,True,False,True,False,False,False
359,28.683821,77.220153,6.26,9.61,5,32,15,False,False,True,False,True,False,False,False,False,True
360,28.537342,77.22821,5.19,8.74,15,38,15,False,False,True,True,False,False,False,False,False,True
361,28.593186,77.209174,4.21,2.67,15,15,0,False,False,True,True,False,False,True,False,False,False
362,28.624292,77.04992,6.87,1.68,30,43,15,False,True,False,True,False,False,False,False,False,True
363,28.616407,77.237429,2.95,5.49,5,15,0,True,False,False,False,True,False,True,False,False,False
364,28.622741,77.131614,7.1,6.48,10,24,5,True,False,False,False,False,True,False,False,True,False
365,28.576664,77.057854,3.65,9.47,20,28,0,False,True,False,False,False,True,True,False,False,False
366,28.651895,77.047347,5.81,7.43,30,36,0,False,True,False,True,False,False,True,False,False,False
367,28.677998,77.079795,1.6,1.84,5,16,0,True,False,False,False,True,False,True,False,False,False
368,28.702264,77.131648,2.87,5.28,5,39,15,True,False,False,False,True,False,False,False,False,True
369,28.571942,77.062106,7.38,3.28,5,44,15,True,False,False,False,True,False,False,False,False,True
370,28.623544,77.251023,5.74,5.9,10,16,0,True,False,False,False,False,True,True,False,False,False
371,28.600524,77.200264,5.24,7.18,30,34,0,False,True,False,True,False,False,True,False,False,False
372,28.520428,77.029413,3.46,5.21,5,36,0,True,False,False,False,True,False,True,False,False,False
373,28.702616,77.265802,5.99,4.51,30,23,0,False,True,False,True,False,False,True,False,False,False
374,28.655921,77.042527,4.49,7.53,20,36,0,False,True,False,False,False,True,True,False,False,False
375,28.62753,77.029515,2.1,8.61,5,39,20,True,False,False,False,True,False,False,True,False,False
376,28.59958,77.135852,3.24,4.44,30,34,0,False,True,False,True,False,False,True,False,False,False
377,28.658071,77.115588,8.63,6.89,20,37,20,False,True,False,False,False,True,False,True,False,False
378,28.584486,77.216199,3.82,9.53,5,17,20,False,False,True,False,True,False,False,True,False,False
379,28.655924,77.160844,6.32,0.75,10,24,0,False,False,True,False,False,True,True,False,False,False
380,28.649611,77.131588,3.38,5.77,20,20,5,False,True,False,False,False,True,False,False,True,False
381,28.575801,77.108387,6.24,3.16,20,36,20,False,True,False,False,False,True,False,True,False,False
382,28.674346,77.180285,5.74,6.25,5,27,20,False,False,True,False,True,False,False,True,False,False
383,28.658723,77.139913,2.12,3.18,5,39,15,True,False,False,False,True,False,False,False,False,True
384,28.566307,77.257708,5.19,0.59,5,44,15,True,False,False,False,True,False,False,False,False,True
385,28.674411,77.248234,5.13,2.9,10,37,5,False,False,True,False,False,True,False,False,True,False
386,28.638776,77.108896,6.6,4.71,10,6,0,True,False,False,False,False,True,True,False,False,False
387,28.662385,77.113602,4.02,9.21,15,42,20,False,False,True,True,False,False,False,True,False,False
388,28.581938,77.294263,6.48,0.93,15,28,15,False,False,True,True,False,False,False,False,False,True
389,28.579977,77.184952,1.83,5.53,5,14,15,True,False,False,False,True,False,False,False,False,True
390,28.61051,77.299273,5.64,4.24,30,10,15,False,True,False,True,False,False,False,False,False,True
391,28.578336,77.075895,5.48,3.13,10,32,5,True,False,False,False,False,True,False,False,True,False
392,28.514935,77.262775,7.43,4.35,10,38,15,True,False,False,False,False,True,False,False,False,True
393,28.536625,77.045123,4.61,8.02,30,9,0,False,True,False,True,False,False,True,False,False,False
394,28.699639,77.103037,2.22,2.54,5,25,0,True,False,False,False,True,False,True,False,False,False
395,28.660115,77.208025,4.79,0.74,5,27,5,True,False,False,False,True,False,False,False,True,False
396,28.676623,77.028864,7.97,8.9,5,24,0,True,False,False,False,True,False,True,False,False,False
397,28.615041,77.286529,2.63,7.32,30,6,0,False,True,False,True,False,False,True,False,False,False
398,28.571178,77.240044,4.68,9.08,5,44,20,True,False,False,False,True,False,False,True,False,False
399,28.542528,77.177676,8.3,9.63,5,17,0,True,False,False,False,True,False,True,False,False,False
400,28.544248,77.184989,4.91,3.83,15,20,0,False,False,True,True,False,False,True,False,False,False
401,28.561472,77.248576,9.6,8.63,20,11,0,False,True,False,False,False,True,True,False,False,False
402,28.542798,77.266347,4.93,5.02,20,30,15,False,True,False,False,False,True,False,False,False,True
403,28.650932,77.268435,6.59,7.95,10,20,15,False,True,False,False,True,False,False,False,False,True
404,28.525466,77.038175,4.72,3.36,5,39,0,False,False,True,False,True,False,True,False,False,False
405,28.646896,77.22848,3.39,4.92,5,18,20,False,False,True,False,True,False,False,True,False,False
406,28.524587,77.050973,5.22,2.01,20,41,0,False,True,False,False,False,True,True,False,False,False
407,28.638334,77.044356,3.2,9.51,5,44,0,True,False,False,False,True,False,True,False,False,False
408,28.613235,77.160633,5.41,5.34,5,42,0,True,False,False,False,True,False,True,False,False,False
409,28.647294,77.046298,5.21,1.16,10,19,15,False,False,True,False,False,True,False,False,False,True
410,28.581063,77.24558,1.54,1.3,5,42,0,False,False,True,False,True,False,True,False,False,False
411,28.571086,77.074436,3.76,8.48,20,39,0,False,True,False,False,False,True,True,False,False,False
412,28.528347,77.08951,3.06,6.4,5,23,15,False,False,True,False,True,False,False,False,False,True
413,28.610132,77.268176,4.41,9.04,5,9,20,False,False,True,False,True,False,False,True,False,False
414,28.63645,77.162707,5.53,4.13,5,30,5,False,False,True,False,True,False,False,False,True,False
415,28.548859,77.152351,6.47,3.7,30,30,20,False,True,False,True,False,False,False,True,False,False
416,28.692374,77.163478,5.36,4.04,10,21,20,False,True,False,False,True,False,False,True,False,False
417,28.635282,77.06604,3.22,3.7,5,22,0,False,False,True,False,True,False,True,False,False,False
418,28.522093,77.282026,8.34,3.16,5,38,15,False,False,True,False,True,False,False,False,False,True
419,28.564646,77.235941,3.31,6.87,15,21,20,False,False,True,True,False,False,False,True,False,False
420,28.668243,77.155636,3.74,3.5,20,7,0,False,True,False,False,False,True,True,False,False,False
421,28.677722,77.245084,5.06,9.69,10,37,0,False,True,False,False,True,False,True,False,False,False
422,28.60831,77.119127,4.91,7.77,10,15,0,True,False,False,False,False,True,True,False,False,False
423,28.607562,77.035285,7.38,5.85,10,27,0,False,False,True,False,False,True,True,False,False,False
424,28.693905,77.109554,6.39,7.73,5,19,15,True,False,False,False,True,False,False,False,False,True
425,28.516666,77.304516,7.09,9.73,10,44,0,True,False,False,False,False,True,True,False,False,False
426,28.628664,77.131007,6.67,1.98,5,15,0,False,False,True,False,True,False,True,False,False,False
427,28.64366,77.08286,4.54,3.07,30,13,0,False,True,False,True,False,False,True,False,False,False
428,28.550788,77.10009,3.88,9.23,10,42,5,True,False,False,False,False,True,False,False,True,False
429,28.635486,77.047877,7.22,6.88,5,39,0,False,False,True,False,True,False,True,False,False,False
430,28.563978,77.183285,4.15,6.57,5,12,15,True,False,False,False,True,False,False,False,False,True
431,28.565353,77.04169,7.02,3.55,5,14,15,False,False,True,False,True,False,False,False,False,True
432,28.688111,77.143205,7.21,1.55,5,10,20,True,False,False,False,True,False,False,True,False,False
433,28.593284,77.16965,5.95,1.65,5,25,15,True,False,False,False,True,False,False,False,False,True
434,28.561972,77.070642,5.72,5.57,5,14,0,True,False,False,False,True,False,True,False,False,False
435,28.674566,77.306561,6.28,1.84,10,31,5,False,False,True,False,False,True,False,False,True,False
436,28.531068,77.153063,5.41,3.37,5,36,0,False,False,True,False,True,False,True,False,False,False
437,28.545378,77.273869,3.35,0.98,20,31,0,False,True,False,False,False,True,True,False,False,False
438,28.685935,77.141591,2.29,6.62,20,19,5,False,True,False,False,False,True,False,False,True,False
439,28.665959,77.273217,4.19,4.51,20,32,0,False,True,False,False,False,True,True,False,False,False
440,28.572949,77.244652,5.16,5.76,10,19,0,False,True,False,False,True,False,True,False,False,False
441,28.543607,77.096556,4.73,9.53,20,14,15,False,True,False,False,False,True,False,False,False,True
442,28.533369,77.281183,3.52,0.52,5,25,5,True,False,False,False,True,False,False,False,True,False
443,28.525662,77.217039,2.97,1.39,30,40,5,False,True,False,True,False,False,False,False,True,False
444,28.519015,77.221676,4.79,9.64,10,18,15,False,True,False,False,True,False,False,False,False,True
445,28.53583,77.11638,5.5,6.89,10,17,20,True,False,False,False,False,True,False,True,False,False
446,28.572996,77.092764,5.84,8.9,20,34,15,False,True,False,False,False,True,False,False,False,True
447,28.608035,77.027542,6.19,7.72,10,28,20,False,False,True,False,False,True,False,True,False,False
448,28.533708,77.140234,6.92,4.36,5,39,0,True,False,False,False,True,False,True,False,False,False
449,28.570344,77.276818,3.45,1.17,20,18,0,False,True,False,False,False,True,True,False,False,False
450,28.546272,77.166705,4.17,9.87,10,29,0,False,False,True,False,False,True,True,False,False,False
451,28.609612,77.064881,5.84,0.91,5,11,0,True,False,False,False,True,False,True,False,False,False
